chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
J02459.1	21796	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21807	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21828	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	21840	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	21850	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21886	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	21901	+	CG	1.000	13.00	13	26	13	26	0.772	1.000
J02459.1	21907	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	21912	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	21919	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	21921	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	21931	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	22000	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	22029	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	22059	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22070	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22080	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22101	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	22112	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	22124	+	CG	0.571	7.00	4	11	7	11	0.250	0.842
J02459.1	22163	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	22173	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	22186	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	22197	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	22206	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	22215	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22218	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22221	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22223	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22242	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22247	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	22253	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	22274	+	CG	0.286	7.00	2	9	7	9	0.082	0.641
J02459.1	22277	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	22302	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	22325	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	22345	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	22351	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	22358	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	22406	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22409	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	22442	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22457	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22483	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22498	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22559	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	22574	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	22582	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22597	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22604	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	22647	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22712	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22735	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	22754	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	22791	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	22805	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23002	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	23105	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23121	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23163	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23200	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	23324	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	23337	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	23348	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	23438	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	23451	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	23459	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	23467	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	23630	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23648	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	23664	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	23671	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	23798	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	23827	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	23877	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24136	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	24163	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24171	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24174	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24186	+	CG	1.000	2.00	2	4	2	4	0.342	1.000
J02459.1	24193	+	CG	1.000	2.00	2	4	2	4	0.342	1.000
J02459.1	24294	+	CG	1.000	2.00	2	4	2	4	0.342	1.000
J02459.1	24312	+	CG	1.000	2.00	2	4	2	4	0.342	1.000
J02459.1	24340	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24345	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24358	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24367	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	24423	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	24463	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	24473	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	24480	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24483	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24533	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24644	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24649	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24679	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24732	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24803	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24806	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24836	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24844	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24850	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24876	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24895	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24911	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24934	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	24967	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24969	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	24974	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25001	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25108	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25123	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25140	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	25228	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25250	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25343	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	25363	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	25376	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	25432	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	25443	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	25448	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	25515	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25522	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25574	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25599	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25615	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25619	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25646	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	25727	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25734	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25743	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25754	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25803	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25824	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	25830	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	25886	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	25938	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	25964	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	26114	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26121	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	26239	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26254	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26258	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26286	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26387	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	26391	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26410	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26431	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	26466	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	26531	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	26535	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	26592	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26610	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26618	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26676	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26820	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	26826	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	26903	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	26943	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27003	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27017	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27060	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27096	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27104	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27191	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27221	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27224	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27228	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27256	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27276	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27289	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27296	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27325	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27332	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27363	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27395	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27418	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27421	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27461	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27497	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27522	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27548	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27572	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27711	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	27718	+	CG	1.000	9.00	9	18	9	18	0.701	1.000
J02459.1	27780	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	27855	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27878	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27889	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	27913	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	27951	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	27958	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	27971	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	27982	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	28005	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	28009	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	28011	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	28036	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	28046	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	28051	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	28053	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	28056	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	28081	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28129	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28171	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28189	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28210	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28231	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28248	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28255	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28333	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28340	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28375	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28377	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	28387	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28428	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28438	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28469	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28472	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28483	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28508	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	28633	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	28638	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	28658	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28663	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28685	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28753	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28758	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28790	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28854	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28857	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28869	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28918	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	28938	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	28946	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	28977	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	29002	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29011	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29014	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29038	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	29041	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	29047	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29051	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29079	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	29090	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29100	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29113	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29123	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	29152	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	29165	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29184	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29204	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29213	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29226	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29231	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	29275	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29310	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29313	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29318	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29341	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29343	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29349	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29412	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29421	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	29427	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	29445	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	29462	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	29527	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29565	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29592	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	29614	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	29680	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29693	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29741	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29754	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29786	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29797	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29800	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29802	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29824	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29842	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29863	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29873	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29930	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29938	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29943	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29954	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29967	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	29978	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	29989	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30049	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30071	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30079	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30086	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	30109	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30123	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30137	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30148	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30155	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30190	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30210	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30221	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30233	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30235	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30238	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30265	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30291	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30323	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30338	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30360	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30367	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	30389	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30398	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30453	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30466	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	30474	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30480	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30491	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30496	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	30543	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	30546	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30567	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30645	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	30661	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	30716	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	30729	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	30732	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	30744	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	30766	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	30784	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	30790	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	30795	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	30797	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	30813	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	30818	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	30831	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	30834	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	30844	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	30888	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	30900	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	30907	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	30945	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	30976	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	30997	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	31038	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	31073	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	31080	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	31094	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	31157	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	31164	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	31206	+	CG	0.944	9.53	9	18	9	17	0.640	0.994
J02459.1	31233	+	CG	0.875	8.00	7	15	8	15	0.529	0.978
J02459.1	31254	+	CG	0.900	10.00	9	19	10	19	0.596	0.982
J02459.1	31270	+	CG	0.900	10.00	9	19	10	19	0.596	0.982
J02459.1	31287	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	31297	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31306	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31318	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	31326	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	31336	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	31346	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	31352	+	CG	0.667	12.00	8	20	12	20	0.391	0.862
J02459.1	31395	+	CG	0.750	12.00	9	21	12	21	0.468	0.911
J02459.1	31407	+	CG	0.700	10.00	7	17	10	17	0.397	0.892
J02459.1	31417	+	CG	0.700	10.00	7	17	10	17	0.397	0.892
J02459.1	31422	+	CG	0.777	11.58	9	20	11	19	0.489	0.927
